time,datetime,mid_diff,mid_price,state
6.388885033993574,2012-06-21 09:46:07.161411940,-0.004999999999999005,-0.004999999999999005,0
6.4073301929965965,2012-06-21 09:46:07.179857099,0.004999999999999005,0.0,1
24.35493021000002,2012-06-21 09:46:25.127457116,0.004999999999999005,0.005000000000002558,1
24.355953453996335,2012-06-21 09:46:25.128480359,0.004999999999999005,0.010000000000001563,1
25.538071691997175,2012-06-21 09:46:26.310598598,0.004999999999999005,0.015000000000000568,1
25.54058457499923,2012-06-21 09:46:26.313111481,0.004999999999999005,0.020000000000003126,1
32.210614832998544,2012-06-21 09:46:32.983141739,-0.004999999999999005,0.015000000000000568,0
32.21184097600053,2012-06-21 09:46:32.984367882,-0.004999999999999005,0.010000000000001563,0
47.05893683699833,2012-06-21 09:46:47.831463743,-0.004999999999999005,0.005000000000002558,0
47.05940285099496,2012-06-21 09:46:47.831929757,-0.004999999999999005,0.0,0
57.68423782500031,2012-06-21 09:46:58.456764731,-0.004999999999999005,-0.004999999999999005,0
57.684304435999366,2012-06-21 09:46:58.456831342,-0.004999999999999005,-0.00999999999999801,0
63.442722935993515,2012-06-21 09:47:04.215249842,0.004999999999999005,-0.004999999999999005,1
63.44276452399936,2012-06-21 09:47:04.215291430,0.004999999999999005,0.0,1
127.57103144199937,2012-06-21 09:48:08.343558348,-0.004999999999999005,-0.004999999999999005,0
127.5724868959951,2012-06-21 09:48:08.345013802,-0.004999999999999005,-0.00999999999999801,0
128.36793107699486,2012-06-21 09:48:09.140457983,-0.004999999999999005,-0.019999999999999574,0
148.02333953899506,2012-06-21 09:48:28.795866445,0.004999999999999005,-0.014999999999997016,1
148.0245555809961,2012-06-21 09:48:28.797082487,0.004999999999999005,-0.00999999999999801,1
154.5357857179988,2012-06-21 09:48:35.308312624,-0.004999999999999005,-0.014999999999997016,0
154.5373305739995,2012-06-21 09:48:35.309857480,0.004999999999999005,-0.00999999999999801,1
154.53907790499943,2012-06-21 09:48:35.311604811,-0.004999999999999005,-0.014999999999997016,0
154.53942356399784,2012-06-21 09:48:35.311950470,-0.004999999999999005,-0.019999999999999574,0
154.65939540399995,2012-06-21 09:48:35.431922310,0.004999999999999005,-0.014999999999997016,1
154.66091387099732,2012-06-21 09:48:35.433440777,0.004999999999999005,-0.00999999999999801,1
168.45671919799497,2012-06-21 09:48:49.229246104,0.004999999999999005,-0.004999999999999005,1
168.45837301999563,2012-06-21 09:48:49.230899926,0.004999999999999005,0.0,1
168.7176569889998,2012-06-21 09:48:49.490183895,-0.004999999999999005,-0.004999999999999005,0
168.71841567299998,2012-06-21 09:48:49.490942579,-0.004999999999999005,-0.00999999999999801,0
187.7221638819974,2012-06-21 09:49:08.494690788,0.004999999999999005,-0.004999999999999005,1
187.72316825999587,2012-06-21 09:49:08.495695166,-0.004999999999999005,-0.00999999999999801,0
187.72542738099582,2012-06-21 09:49:08.497954287,0.004999999999999005,-0.004999999999999005,1
187.72600806699484,2012-06-21 09:49:08.498534973,0.004999999999999005,0.0,1
197.35552470399853,2012-06-21 09:49:18.128051610,-0.004999999999999005,-0.004999999999999005,0
197.3568529289987,2012-06-21 09:49:18.129379835,-0.004999999999999005,-0.00999999999999801,0
211.40109862799727,2012-06-21 09:49:32.173625534,-0.004999999999999005,-0.014999999999997016,0
211.40297350599576,2012-06-21 09:49:32.175500412,-0.004999999999999005,-0.019999999999999574,0
238.01162549099536,2012-06-21 09:49:58.784152397,-0.004999999999999005,-0.02499999999999858,0
238.01185545099725,2012-06-21 09:49:58.784382357,-0.004999999999999005,-0.029999999999997584,0
245.51324864699563,2012-06-21 09:50:06.285775553,0.004999999999999005,-0.02499999999999858,1
245.5148975379998,2012-06-21 09:50:06.287424444,0.004999999999999005,-0.019999999999999574,1
260.1598572209987,2012-06-21 09:50:20.932384127,-0.004999999999999005,-0.02499999999999858,0
260.1603074800005,2012-06-21 09:50:20.932834386,-0.004999999999999005,-0.029999999999997584,0
269.5285249259978,2012-06-21 09:50:30.301051832,-0.004999999999999005,-0.03499999999999659,0
269.52857515899814,2012-06-21 09:50:30.301102065,-0.004999999999999005,-0.03999999999999915,0
269.8864401909959,2012-06-21 09:50:30.658967097,-0.004999999999999005,-0.04499999999999815,0
269.8865323289938,2012-06-21 09:50:30.659059235,-0.004999999999999005,-0.04999999999999716,0
272.4220976020006,2012-06-21 09:50:33.194624508,-0.004999999999999005,-0.054999999999999716,0
272.42581862299994,2012-06-21 09:50:33.198345529,-0.004999999999999005,-0.05999999999999872,0
279.26492070699896,2012-06-21 09:50:40.037447613,0.004999999999999005,-0.054999999999999716,1
279.26603351299855,2012-06-21 09:50:40.038560419,0.004999999999999005,-0.04999999999999716,1
302.43744265999703,2012-06-21 09:51:03.209969566,-0.004999999999999005,-0.054999999999999716,0
302.4390290079973,2012-06-21 09:51:03.211555914,-0.004999999999999005,-0.05999999999999872,0
304.2730004029945,2012-06-21 09:51:05.045527309,-0.004999999999999005,-0.06499999999999773,0
304.2736267989967,2012-06-21 09:51:05.046153705,-0.004999999999999005,-0.06999999999999673,0
305.4406099589978,2012-06-21 09:51:06.213136865,-0.004999999999999005,-0.0799999999999983,0
324.52233806000004,2012-06-21 09:51:25.294864966,0.004999999999999005,-0.07499999999999929,1
324.5237810479957,2012-06-21 09:51:25.296307954,0.004999999999999005,-0.06999999999999673,1
325.6416868419983,2012-06-21 09:51:26.414213748,-0.004999999999999005,-0.07499999999999929,0
325.6420481179957,2012-06-21 09:51:26.414575024,-0.004999999999999005,-0.0799999999999983,0
